schools-ID,x-coordinate,y-coordinate,Num-student
1833, 114.0564157, 22.67397487, 1
139, 113.9414054, 22.56276132, 5
1266, 114.0526958, 22.74995984, 0
229, 114.1463901, 22.55617025, 0
1887, 113.7983615742578, 22.633520055128976, 4
313, 113.8490645, 22.6110715, 2
46, 113.9343726, 22.69337751, 12
382, 113.8358046, 22.80133241, 1
1881, 114.05909268047803, 22.585719353684848, 2
455, 113.9094014, 22.53718549, 3
1142, 114.2752894, 22.69909332, 1
279, 113.9155133, 22.48848743, 4
15, 113.8092739, 22.70581523, 12
1066, 114.2556107, 22.72949293, 3
307, 114.287889, 22.72307688, 15
620, 113.9913012, 22.73923728, 2
1136, 114.217195, 22.62788429, 1
93, 114.1647452, 22.56602095, 8
224, 114.0369986, 22.5279957, 6
323, 113.796559, 22.7226197, 0
1858, 114.36979727723958, 22.65959316344206, 8
1, 114.0985039, 22.56191059, 21
456, 113.9124134, 22.52461822, 2
1907, 114.19163104075112, 22.583546597015392, 0
1226, 113.9935558, 22.70272955, 2
386, 113.8572696, 22.58052916, 3
256, 114.0511503, 22.61794283, 1
25, 113.9352588, 22.75252555, 4
303, 113.902914, 22.57945258, 4
1053, 114.2259723, 22.72781478, 2
1888, 114.22422233547411, 22.700875588314837, 4
474, 113.905295, 22.48226047, 0
342, 113.9669992, 22.62448305, 4
106, 113.9020774, 22.56721905, 33
255, 113.9224168, 22.52175518, 11
1408, 114.018013, 22.55598525, 3
388, 113.8003849, 22.74307814, 8
280, 113.8873012, 22.49171205, 3
597, 113.8924688, 22.78785732, 3
409, 113.9173765, 22.65251859, 1
317, 113.8396419, 22.71903215, 2
1222, 114.0449546, 22.6961237, 2
13, 114.092794, 22.54880699, 2
1884, 113.87006263694163, 22.716084899011307, 0
1897, 114.25029540488701, 22.60744694896697, 3
1911, 114.03736505460839, 22.750849029578713, 0
103, 114.1084048, 22.62128041, 2
599, 113.9272366, 22.73056127, 1
1388, 114.068129, 22.51962536, 0
1861, 114.00042813797916, 22.555300737362128, 10
56, 114.1798333, 22.65254227, 2
1088, 114.3235701, 22.77429867, 2
1839, 113.94828196801939, 22.620483501102267, 0
14, 114.0416851, 22.5677473, 3
470, 113.9171848, 22.491473, 1
541, 113.9478851, 22.63628099, 0
1087, 114.2814846, 22.75480523, 1
305, 113.8524194, 22.61273559, 1
290, 114.1319739, 22.64315745, 8
1892, 114.02432851265822, 22.531400397142157, 6
17, 114.0696339, 22.57201316, 0
304, 113.7859447, 22.69754333, 0
333, 113.8827467, 22.56853415, 4
440, 114.0496855, 22.71974813, 14
310, 113.8368033, 22.78445901, 5
755, 114.4066975, 22.7635882, 0
532, 113.9684818, 22.56243403, 1
1894, 113.90265405631135, 22.479254183856252, 6
1867, 113.86137163242746, 22.64003832875411, 0
69, 114.1428982, 22.62017946, 11
1055, 114.1929177, 22.64834688, 1
1875, 114.2763685816765, 22.609619703779966, 9
348, 113.8555126, 22.80152645, 1
1872, 114.30461443668491, 22.70739385652193, 0
339, 113.7960411, 22.67036897, 0
18, 113.9138321, 22.57417161, 4
87, 113.8165886, 22.74648029, 9
690, 114.2309814, 22.56154957, 0
148, 113.8967735, 22.73733075, 12
1409, 114.0204033, 22.52962126, 1
164, 114.1279367, 22.57240637, 0
49, 114.1150198, 22.56263599, 23
1332, 114.0822549, 22.73675821, 1
92, 114.0135224, 22.72799984, 3
27, 113.8875691, 22.76634594, 10
322, 114.4104095, 22.63463372, 3
1910, 114.3176509677984, 22.733466963488965, 0
362, 113.8339901, 22.73463248, 0
412, 114.1936691, 22.65522272, 15
1885, 113.8678898775589, 22.744330755948507, 4
131, 113.9005412, 22.54198334, 9
1837, 114.06778365510446, 22.531400392976618, 7
3, 114.08199, 22.55050255, 8
55, 114.1054558, 22.60753083, 1
731, 114.3925853, 22.75308999, 1
887, 114.2991779, 22.60372363, 1
1864, 113.92872710539503, 22.553127978977212, 0
10, 113.9034759, 22.75829947, 4
727, 114.3438534, 22.69361242, 2
1, 114.0638116, 22.62506178, 12
1902, 114.0504016171748, 22.555300742887965, 0
480, 113.9737498, 22.62394132, 1
728, 114.3711967, 22.74165107, 1
437, 113.8557334, 22.65535098, 16
1855, 114.05040158962257, 22.729121444778954, 6
84, 114.0495405, 22.59965055, 25
1896, 114.11992986678617, 22.63352005193024, 10
583, 113.9417593, 22.5251561, 2
1230, 114.0356296, 22.75006837, 1
726, 114.3409104, 22.68026385, 0
468, 113.9236482, 22.50573715, 1
190, 113.9820502, 22.54016474, 8
1221, 114.025327, 22.64410502, 3
1842, 113.94176369477326, 22.496636264645293, 8
162, 113.8344012, 22.73466123, 13
1114, 114.2208758, 22.67998515, 1
1568, 113.8245207, 22.70319838, 0
1248, 114.0730802, 22.68865243, 0
347, 113.8141384, 22.74214501, 3
355, 114.0378486, 22.67362562, 13
1302, 114.017572, 22.74026468, 1
11, 114.1189957, 22.59474725, 31
538, 113.9554493, 22.74093736, 5
467, 114.2312904, 22.70918313, 26
1898, 114.08951125230769, 22.68349350134644, 4
16, 114.1264577, 22.60106998, 30
1909, 113.86354436238489, 22.559646251711904, 0
8, 114.0889951, 22.55683072, 0
28, 113.9127016, 22.50412355, 9
145, 113.8946961, 22.76631774, 15
2, 113.992699, 22.70315604, 8
1838, 114.04822883149662, 22.533573151280216, 6
356, 113.9355096, 22.68916665, 2
113, 113.9916585, 22.54994516, 5
1883, 113.9200361011274, 22.533573150207634, 7
184, 113.9198768, 22.73028309, 11
1863, 113.97652778968893, 22.613965221524445, 0
47, 113.9159937, 22.49626505, 4
351, 113.8802701, 22.60327339, 3
361, 113.9120505, 22.57066024, 3
608, 113.9097773, 22.76039511, 2
463, 113.9187808, 22.53120662, 3
1227, 114.0644939, 22.72040947, 0
1843, 113.94828196801939, 22.542264184784226, 7
1139, 114.1385731, 22.62852203, 2
352, 113.858524, 22.64971015, 0
28, 114.1046557, 22.59398831, 1
633, 113.9105829, 22.7217221, 2
304, 114.3207393, 22.79106247, 6
297, 114.2206988, 22.67479119, 13
37, 114.3477684, 22.70603955, 179
1836, 114.03084676692285, 22.550955218722024, 13
149, 113.8560451, 22.76570723, 14
365, 114.1222053, 22.69299894, 18
50, 114.1292601, 22.56291605, 29
272, 113.947196, 22.54542991, 8
1243, 114.0086654, 22.63134455, 2
1231, 114.0082394, 22.66282965, 1
600, 113.8963822, 22.75308501, 1
1413, 114.0461958, 22.52781667, 2
23, 114.0360777, 22.61330429, 19
594, 113.9009591, 22.73699951, 1
1841, 113.9004812979146, 22.472735932214867, 12
1912, 114.3350330024055, 22.750849029578713, 0
36, 114.1075515, 22.54658266, 73
1900, 114.41325252868607, 22.68566626012153, 3
1154, 114.2335698, 22.66402308, 1
1062, 114.3039771, 22.72151924, 2
1840, 113.95262748353352, 22.559646253054115, 3
730, 114.3778884, 22.75466395, 0
739, 114.3066174, 22.67652697, 2
7, 114.0744233, 22.55972382, 9
31, 114.1193772, 22.58155327, 24
467, 113.9611238, 22.54367309, 1
106, 113.8365614, 22.6489862, 3
258, 114.0397592, 22.59965181, 2
483, 113.9635241, 22.57057261, 0
1874, 114.27419582331723, 22.768231097995837, 8
336, 113.8876299, 22.58130424, 0
1234, 114.0304339, 22.71348567, 0
1854, 114.03301952495424, 22.627001778145807, 12
1868, 113.84833509534425, 22.570510046730906, 1
1074, 114.230581, 22.71710663, 1
1103, 114.0685704, 22.63241179, 0
323, 114.2641171, 22.73798272, 22
1903, 113.98087336584759, 22.570510048685335, 2
169, 113.8392275, 22.70940501, 16
1889, 114.2220495770953, 22.650902129370177, 1
343, 113.8733376, 22.80061974, 1
264, 113.8997737, 22.51209673, 8
1220, 114.0868068, 22.698374, 3
124, 114.1171433, 22.58022318, 2
68, 114.2776236, 22.78295584, 7
513, 113.9047839, 22.51303554, 1
1905, 114.25681367257538, 22.737812479676652, 2
482, 114.0067812, 22.59893324, 1
464, 113.9831187, 22.53829967, 3
1153, 114.4903355, 22.53765634, 2
1223, 113.9986985, 22.67621438, 1
465, 113.9416344, 22.59001494, 1
346, 113.9928238, 22.6697487, 23
1050, 114.1727569, 22.64463571, 3
724, 114.2837084, 22.66742362, 2
707, 114.1725753, 22.56719161, 0
684, 114.2165794, 22.55675978, 0
35, 114.1210871, 22.60144657, 2
8, 114.0083499, 22.63529777, 11
725, 114.381016, 22.69893743, 1
462, 113.9239807, 22.51041167, 3
454, 113.9147756, 22.50230302, 2
108, 113.8909235, 22.56362014, 19
479, 113.9687935, 22.55608872, 0
62, 114.3638261, 22.74511559, 3
458, 113.9870844, 22.5916808, 0
1865, 113.9417636538126, 22.607446944925318, 8
1908, 114.07647474590165, 22.5683372859799, 0
1090, 114.278921, 22.73135842, 2
294, 114.2185909, 22.61962204, 14
1866, 113.93307262136695, 22.52922763855413, 4
1871, 113.85268060746279, 22.666111436630477, 6
28, 114.2109974, 22.71058323, 159
1845, 113.81791650180956, 22.65959316344206, 3
324, 113.8967776, 22.56169212, 3
1068, 114.2406833, 22.71509973, 2
406, 113.872711, 22.55648831, 2
36, 113.981697, 22.54120672, 4
1901, 114.02867403950324, 22.522709376982117, 3
150, 113.8681099, 22.80424704, 9
1060, 114.2033003, 22.65251987, 2
590, 114.2819536, 22.73405987, 1
54, 113.9555361, 22.74191087, 4
1240, 114.0299173, 22.63171636, 2
4, 114.2780744, 22.78227554, 9
218, 114.1230041, 22.55053121, 2
434, 113.9028057, 22.58392709, 2
472, 113.8920223, 22.50545047, 1
904, 114.2731798, 22.63296093, 1
36, 114.1909935, 22.64154101, 8
1876, 114.04822884346126, 22.733466961833457, 0
337, 113.8208289, 22.77852113, 1
1051, 114.1282237, 22.70411452, 2
20, 114.1070444, 22.61512856, 25
1178, 114.3975034, 22.63867113, 2
1067, 114.0518838, 22.6424242, 2
525, 113.9438209, 22.54911167, 1
2, 114.095055, 22.55916526, 1
12, 113.8425345, 22.73227453, 208
1241, 114.0207572, 22.73373868, 0
419, 113.8837617, 22.66892465, 0
1099, 114.3287404, 22.78805421, 0
1856, 114.34155137287742, 22.720430410650316, 2
27, 114.0384238, 22.54794425, 6
871, 114.0712981, 22.54529076, 2
1232, 114.0448079, 22.71083119, 2
358, 113.9268269, 22.69852648, 1
112, 113.8922981, 22.57494035, 26
24, 114.1256927, 22.59314609, 6
12, 113.9113222, 22.57536023, 22
1857, 114.29592338734494, 22.67914799408296, 1
1906, 114.0764747103189, 22.737812479676652, 0
1869, 113.85919887609661, 22.635692810812877, 15
408, 114.302168, 22.60419543, 3
313, 114.3758742, 22.74040997, 9
293, 114.1717196, 22.60560437, 5
169, 114.1234228, 22.56673332, 5
732, 114.3320219, 22.68758546, 1
1844, 113.85919890071274, 22.61831074209673, 12
1229, 113.989099, 22.67451893, 2
1065, 114.3112143, 22.7781768, 2
259, 114.0433294, 22.61494276, 2
219, 114.2153776, 22.70952644, 3
1058, 114.0701533, 22.65422694, 1
462, 114.218262, 22.70350194, 18
205, 114.1329896, 22.5590596, 2
173, 114.398595, 22.63845821, 5
101, 114.0652063, 22.55518777, 11
1834, 114.16121227527792, 22.60744694716416, 15
745, 114.3606856, 22.69001184, 2
74, 114.139176, 22.60691245, 1
19, 114.1202791, 22.59279885, 4
306, 113.8710768, 22.57760267, 4
61, 114.3243912, 22.73825933, 7
156, 113.836729, 22.77085636, 15
24, 114.1483764, 22.61584454, 14
1115, 114.2315978, 22.69252256, 1
417, 113.8532644, 22.56561573, 2
106, 114.1448987, 22.612774, 0
25, 113.8736547, 22.60193417, 18
1848, 114.23508609705398, 22.68349351188966, 6
248, 114.0510479, 22.59491539, 2
1395, 114.0523589, 22.5244031, 1
366, 114.1164567, 22.69397272, 15
1895, 113.8113981739147, 22.759540067115413, 13
53, 114.1039334, 22.59992917, 9
83, 114.041103, 22.59806904, 20
1890, 114.18945820063684, 22.76823108894952, 4
1870, 113.95914572059714, 22.670456954608493, 11
409, 114.2568866, 22.59128337, 4
1256, 114.0010561, 22.68255276, 1
1847, 114.20684022041287, 22.709566617465846, 1
1850, 114.31982375867318, 22.61831074209673, 11
3, 114.0874806, 22.55269337, 12
1904, 113.861371633909, 22.679147977399854, 1
1219, 114.0576514, 22.72040919, 2
315, 114.3537678, 22.72485176, 9
11, 113.9842434, 22.59357109, 6
91, 114.215309, 22.55993819, 1
1404, 114.0355788, 22.54998474, 0
882, 114.2707577, 22.58889099, 0
301, 114.1004857, 22.65773277, 6
1393, 114.0430792, 22.51612956, 6
1138, 114.1497555, 22.65411804, 1
674, 113.7883502, 22.70651342, 4
320, 114.2729687, 22.69881083, 19
307, 113.8498845, 22.59552003, 4
37, 113.8575476, 22.66873178, 12
1899, 114.32851478811449, 22.64221108635523, 5
321, 113.9309176, 22.68252059, 1
1835, 114.16121227527792, 22.605274188200983, 3
385, 113.8092739, 22.70581523, 18
248, 114.0795182, 22.63437414, 16
1049, 114.2342545, 22.64869853, 1
337, 114.3268399, 22.66954748, 10
605, 113.9272376, 22.79252871, 1
889, 114.309566, 22.60244741, 1
1056, 114.1442778, 22.69470532, 1
185, 114.0335776, 22.68570394, 6
1407, 114.0459065, 22.56872832, 1
58, 114.1115702, 22.6101334, 2
1851, 114.24594989706773, 22.620483501102267, 4
369, 113.7823706, 22.73801849, 0
31, 114.252795, 22.72976183, 13
241, 114.1584883, 22.56576923, 0
33, 114.1469336, 22.6788307, 9
1, 114.0947075, 22.56348885, 0
308, 113.8425135, 22.76298319, 6
459, 113.9145938, 22.54666141, 2
460, 113.9569767, 22.59588934, 0
1860, 114.32851480389661, 22.6878390296444, 2
1893, 113.96131853064401, 22.557473501361144, 5
1849, 114.20466746086558, 22.65959316344206, 1
1877, 114.06995643961935, 22.70739385652193, 2
883, 114.2461318, 22.59296281, 1
723, 114.3595821, 22.73056456, 0
1, 114.0827477, 22.55702068, 10
332, 113.8296598, 22.73071056, 0
821, 114.0467057, 22.70150378, 2
1852, 114.06561089687126, 22.685666270773837, 1
1237, 114.0178647, 22.65794175, 3
318, 113.8319602, 22.63381959, 1
147, 113.9530921, 22.79505656, 9
6, 113.823794, 22.74682377, 10
187, 113.9931461, 22.59076455, 8
11, 113.9495485, 22.54063909, 367
357, 113.8091422, 22.75874576, 0
154, 113.9332828, 22.69119982, 23
1076, 114.2070235, 22.66288376, 2
1846, 114.25246817744079, 22.65742040444271, 1
32, 114.1342023, 22.69909419, 5
346, 113.8852936, 22.55847545, 3
399, 113.8167886, 22.677837, 1
19, 113.8700743, 22.55588368, 5
878, 114.0669813, 22.53888678, 3
315, 113.9626144, 22.70554424, 1
12, 114.026119, 22.60281383, 4
32, 114.2417657, 22.70691407, 17
330, 113.8529902, 22.76248764, 1
286, 114.0469364, 22.64037696, 2
588, 114.2966103, 22.77149272, 2
624, 113.9385719, 22.80087984, 2
1298, 114.0339804, 22.67824772, 1
1859, 114.30244167000234, 22.676975235161663, 14
311, 113.813731, 22.73120746, 4
1390, 114.0113338, 22.54094855, 3
138, 114.0598437, 22.53271154, 5
440, 113.9494523, 22.68752267, 0
320, 113.9174411, 22.67537261, 1
1882, 113.95480024828116, 22.613965221846573, 11
767, 114.3853917, 22.72356525, 0
13, 114.1273117, 22.55232136, 24
14, 114.1264577, 22.60106998, 16
217, 114.0216586, 22.54208411, 8
250, 114.0285019, 22.63620018, 32
203, 114.0486133, 22.54572489, 13
1878, 114.08733851729825, 22.70739385652193, 14
305, 114.2986969, 22.77008171, 11
122, 113.8635089, 22.56682005, 20
596, 113.9059378, 22.77332882, 2
132, 113.9169562, 22.54818132, 9
1873, 114.21335857581023, 22.768231097995837, 1
211, 113.916807, 22.72566634, 5
862, 114.0786001, 22.54360796, 3
1879, 114.0829929978321, 22.722603168221045, 3
18, 114.0972231, 22.54143887, 1
1886, 113.79184329552227, 22.76605833173273, 15
213, 114.0532175, 22.53031133, 13
1391, 114.0315036, 22.56383053, 1
317, 114.33021, 22.69639271, 17
2, 114.1104524, 22.61226424, 6
1853, 114.00260091343732, 22.753021786373257, 4
144, 113.9337818, 22.7618021, 11
1862, 114.05691988177061, 22.58571935715011, 4
1073, 114.1137485, 22.68970835, 2
589, 114.1070929, 22.65326972, 0
607, 113.9348751, 22.75531034, 1
1070, 114.2083112, 22.71016104, 2
1082, 114.2315562, 22.74848907, 0
1880, 114.3154782251169, 22.64655660569832, 9
15, 114.2289843, 22.55465403, 3
146, 113.8819519, 22.78431814, 20
343, 113.9369658, 22.6279399, 2
400, 114.0272975, 22.74138882, 12
693, 114.1732818, 22.60539133, 0
1891, 114.00042818909147, 22.637865573696512, 9
